127.0.0.1 - - [15/Mar/2018:10:52:26 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:10:52:42 +0700] "GET / HTTP/1.1" 500 47820
127.0.0.1 - - [15/Mar/2018:10:52:42 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:10:53:02 +0700] "-" 408 -
127.0.0.1 - - [15/Mar/2018:10:53:37 +0700] "GET / HTTP/1.1" 500 47167
127.0.0.1 - - [15/Mar/2018:10:53:37 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:01:01 +0700] "GET / HTTP/1.1" 500 47820
127.0.0.1 - - [15/Mar/2018:11:01:21 +0700] "-" 408 -
127.0.0.1 - - [15/Mar/2018:11:01:21 +0700] "-" 408 -
127.0.0.1 - - [15/Mar/2018:11:08:59 +0700] "GET / HTTP/1.1" 500 47820
127.0.0.1 - - [15/Mar/2018:11:08:59 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:09:00 +0700] "GET / HTTP/1.1" 500 47820
127.0.0.1 - - [15/Mar/2018:11:09:00 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:09:20 +0700] "-" 408 -
127.0.0.1 - - [15/Mar/2018:11:09:52 +0700] "GET / HTTP/1.1" 500 47820
127.0.0.1 - - [15/Mar/2018:11:09:52 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:09:53 +0700] "GET / HTTP/1.1" 500 47820
127.0.0.1 - - [15/Mar/2018:11:09:54 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:10:07 +0700] "GET / HTTP/1.1" 500 47167
127.0.0.1 - - [15/Mar/2018:11:10:07 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:10:15 +0700] "GET / HTTP/1.1" 500 51450
127.0.0.1 - - [15/Mar/2018:11:10:15 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:10:31 +0700] "GET / HTTP/1.1" 500 51442
127.0.0.1 - - [15/Mar/2018:11:10:31 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:10:45 +0700] "GET / HTTP/1.1" 200 272475
127.0.0.1 - - [15/Mar/2018:11:10:45 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:11:05 +0700] "-" 408 -
127.0.0.1 - - [15/Mar/2018:11:11:05 +0700] "-" 408 -
127.0.0.1 - - [15/Mar/2018:11:15:09 +0700] "GET / HTTP/1.1" 200 272477
127.0.0.1 - - [15/Mar/2018:11:15:10 +0700] "GET /favicon.ico HTTP/1.1" 200 -
127.0.0.1 - - [15/Mar/2018:11:15:30 +0700] "-" 408 -
